review,score,label,score/counter,tanggal,sentiment
libur dusun bambu panjang hari hujan akhir cobain restonya burangrang malam hari viewnya mski malam cakep banget sygnya pas kmi kunjung kondisi hujan beneran ga rugi makan resto burangrang dusun bambu cbain sup iga garam asam iga bakar kasi rate rasa enak banget beneran tasty banget service spv pak firman neg karina kang chandra excellent banget sulit cari taxi online plgnya pak firman bu karina sibuk bantu cari solusi mulai telepon taxi tidak nemu akhir ketemu kang chandra trnyata bawa mobil akhir dianterin hotel syukur banget dusun bambu service sangat excellent makan resto benar enak banget lanjut sana ingat mau tahu urus orang betul view dusun bambu kondisi langit cerah,2,positif,0.01818181818181818,2021-12-01,1
bebek kabayan recommended banget kumpul baik keluarga teman tempat nya sejuk bersih makan nya enak utama bebek bakar kecap bebek sambel kecombrang nya endulllll pisannn layan nya bagus banget teteh aa nya baik cekat banget utama kakak perempuan atin beri layan via wa sangat kooperatif ramah baik hati terimakasih bebek kabayan sdh beri layan sangat baik,11,positif,0.19642857142857142,2021-12-01,1
sangat senang sangat puas atas segala layan dusun bambu burangrang restaurant makan nya enak layan nya ramah cantik cakep mas difta mas hilman sangat bantu terimakasihhh,5,positif,0.19230769230769232,2021-12-01,1
cocok libur keluarga keliling bus keliling lebih lanjut jalan kaki walaupun jarak cukup jauh,1,positif,0.07142857142857142,2020-03-01,1
mula mau inap rupa fully booked jadi visit nikmat makan restaurant dusun bambu area cukup tarik asa istimewa tamu bob jenny kendall london uk sedang libur unjung sempat lihat fasilitas villa glamping cukup nyaman cari waktu inap sini sama cucu coba nginap tenda,5,positif,0.11627906976744186,2019-12-01,1
sempat lembang libur dusun bambu enak banget temoatnya buat edukasi anak anak bagus,2,positif,0.15384615384615385,2019-11-01,1
sangat cocok libur keluarga suasana sejuk nyaman harga jangkau gak sesal libur dusun bambu bandung,3,positif,0.2,2019-06-01,1
beberapa kali sini tempat rupa salah satu favorite keluatr keluarga benar banyak spot senang siang sangat ramai unjung jadi asa kurang nyaman habis waktu antri main makan pujasera cukup banyak pilih wahana spot anak dewasa pujasera sini cukup besar sentra lumayan lengkap sedia restaurant banyak spot foto indah salah satu khas ruang makan bentuk sarang sarang burung atas jembatan saran datang pagi jadi dusun bambu destinasi pertama wisata area lembang siang keluar lanjut destinasi wisata luang waktu inap malam dusun bambu,6,positif,0.07407407407407407,2019-04-01,1
dusun bambu tempat bagus tarik tempat asik banyak sekali spot foto parkir luas tiket sangat murah mobil wara wiri antar parkir tempat wisata danau tempat makan bentuk sarang burung labirin taman bunga air terjun banyak sewa sampan tengah danau cocok tempat foto main kuliner makan sangat agam enak harga jangkau banyak macam macam makan khas bandung daerah makan cepat datang mes,10,positif,0.16393442622950818,2019-03-01,1
tempat cocok fotographer cocok foto foto sini tempat unik instagramable,3,positif,0.3,2018-11-01,1
jalan kesini turut cocok keluarga utama ngajak anak anak kesini iya tempat biasa makan biasa naik mbl turun gitu tempat parkir terus iling jalan kaki iya lumayan deh buat libur,0,netral,0.0,2018-11-01,0
dusun bambu rupa tempat indah sejuk nyaman tempat banyak sekali pandang indah tidak tempat pertama kali masuk dusun bambu kena biaya rb parkir mobil parkir naik mbl caravan sedia tuju lokasi nya kena biaya rb person nt nya tiket ditukerkan bibir pohon sana banyak sekali main anak out bond kereta api rabbit land lihat ular raksasa pasuk atraksi semua biaya masuk nya sendiri sendiri tempat supermarket belanja souvenir restoran restoran nya sedia bagai macam makan mungkin turut makan nya biasa bel pakai kartu isi uang lebih selulur dusun bambu sangat baik coba cari suasana beda biasa indah sekali sana udara sejuk terima kasih,3,positif,0.02912621359223301,2018-10-01,1
suasana saji sangat nyaman bikin betah banyak objek foto cantik khas instagrammable,3,positif,0.25,2018-10-01,1
dusun bambu sambut alun musik sunda tiket masuk nya idr tukar tanam minum pulang tuju area dusun bambu pakai shuttle car sedia putus saung purbasari sama empat teman konsep tawar saung sebernya restoran adalag naik sampan lebih lalu unjung nikmat makan saung tepi sungai buat,1,positif,0.022222222222222223,2018-10-01,1
salah satu tempat makan bagus makan jual sangat agam rasa enak wisata foto tempat rupa tempat wisata baik area lembang,2,positif,0.1,2018-08-01,1
tempat bersih hijau sejuk senang sedia resto unik bayar laku tukar uang kertas bagai alat bayar sisa uang tukar selesai transaksi pintu keluar makan agam nikmat mendoan siomay kopi soto,3,positif,0.1,2018-07-01,1
tempat cukup bagus sejuk fasilitas cukup lengkap cocok bawa anak anak,3,positif,0.2727272727272727,2018-07-01,1
tempat nyaman piknik keluarga beberapa spot jadi pemandanga mulai resto bentuk sarang burung kebun bunga tempat makan maupun inap pinggir danau banyak foodcourt jadi tidak diijinkan bawa makan luar tiket masuk tukar tanam waktu keluar,1,positif,0.02857142857142857,2018-07-01,1
jalan sini lumayan jauh hotel tempat nya asri adem danau cantik bagus buat foto foto,3,positif,0.2,2018-07-01,1
tempat oke banget buat santai cuaca sini selalu dingin walaupun siang hari saran bawa jaket pakai celana panjang tetap hangat kunjung kesini suhu derajat dingin asa banget,-1,negatif,-0.037037037037037035,2018-06-01,2
salah satu tempat wisata daerah cisarua bandung fasilitas lumaya lengkap main anak view bikin mata adem,-1,negatif,-0.0625,2018-06-01,2
tempat nya enak nyaman cocok keluarga rekan kerja rekan bisnis pasang pokok nya nyaman pasang rupa tempat romantis dar foto foto menu menu makan nya variatif enak rasa nya harga nya padan lah yah terimakasih,6,positif,0.17142857142857143,2018-04-01,1
tempat wisata cocok keluarga tempat main anak spot foto bagus tempat camping nya makan agam harga cukup jangkau,4,positif,0.2222222222222222,2018-03-01,1
suasana buat asri tumbuh tanam sana indah udara segar jauh polusi udara hiruk pikuk padat kendara buat dusun bambu punya daya jual tinggi sangat senang berllibur sini banyak tempat instagrammable sana panggung tengah danau waaah cocok cekal jadi tempat foto,4,positif,0.1,2018-03-01,1
tempat enak asik sama keluarga sangat nyaman bersaahabat pandang tarik tempat anak anak banyak spot spot cakep foto makannaya enak danau kecil foto mantap,3,positif,0.125,2018-02-01,1
tempat wisata seru pilih wahama nya banyak pilih spot foto nya banyak tempat makan nya unik buat sarang burung pilih menu makan nya banyak udara sejuk bawa anak pas banget taman main,4,positif,0.125,2018-02-01,1
dusun bambu tempat wisata cukup baik udara sedikit dingin angin cukup nenyenangkan sini sedia vila tamu mau inap banyak main anak anak lir nusantara,2,positif,0.08333333333333333,2018-02-01,1
tempat lumayan nyaman udara segar bersih sangat rekomendasi bawa keluarga anak kecil awas orang tua danau,3,positif,0.1875,2018-01-01,1
udara segar banyak pohon tempat main alternatif wisata keluarga ajak anak kecil hingga orang tua lokasi sedia bagai macam stand makan beli cara beli kup voucher lebih,0,netral,0.0,2018-01-01,0
mahal kalau mau dusun bambu hitung tol bensin peroang kena charge rb blom parkir rb parkir preman dalem semua main bayar bayar makan lumayan mahal cukup x emang niat nikmatin udara segar lupain lebih baik cari daerah,2,positif,0.05405405405405406,2017-11-01,1
suasana asri area outbound taman bunga pasar khatulistiwa jadi jamin tidak bakal bosan,-1,negatif,-0.07692307692307693,2017-11-01,2
kalau datang kesini enak sama keluarga kpas mau makan siang lihat smua foodcourt tukar uang degnan kupon secukupntya beli makan andai sama anak anak tuju tempat dolan anak anak aneka macam dolan anak modern hingga model desa,2,positif,0.05405405405405406,2017-11-01,1
kali datang kesini selalu baru foto makan sini enak resto biasa suka makan sekarang jadi all you belum eat prasmanan anak naik kuda dewasa spot foto hanbok,1,positif,0.037037037037037035,2017-10-01,1
letak tempat wisata dusun bambu jadi pandang indah sistem bayar sini pakai kupon tukar uang sangat cocok makan nongkrong bareng tidak sering sering bandrol harga mahal rasa tidak terlalu enak,1,positif,0.03333333333333333,2017-08-01,1
tempat enak bagus tuju rekreasi keluarga pintu masuk tempat jemput pakai mobil khusus jadi tunggu dulu tempat masuk,3,positif,0.16666666666666666,2017-07-01,1
keluarga coba makan siang sarung tempat makan atas pohon suasana cukup unik makan cukup enak pandang dusun banbu sangat indah,5,positif,0.25,2017-07-01,1
betul x datang kesini sering jajan pasar khatulistiwa kali keluarga coba makan pinggir danau purbasari resto tempat enak memang orang asa aga sempit waktu beri saung jam semenjak makan datang harga mahal sih sekal tidak apa lah saung minimal pesan orang paket pilih nasi liwet orang rb an nasi boboko rb an belum pajak tidak masuk minum nasi liwet nyata nasi kurang porsi enam lebih baik boboko nasi nasi timbel bungkus daun rasa enak apabila sisa bungkus biasa sih restoran harga minimal beri air mineral gratis sini tidak restoran sundanese air kakak perempuan hangat moga jadi masuk bangun terimakasih,2,positif,0.020202020202020204,2017-07-01,1
jadi sebenernya jalan cukup lama akhir dusun bambu udh kali kesini kesan pertama nya apa iya benar selalu ramai beberapa spot nya bagus buat foto bakal hias sosial media kalian tiket masuk nya lumayan murah kalau gak salah cuma ajah bakal buat kantong kamu jebol makan cafe nya lumayan sih emang makan enak spot cafe nya bagus apa kalau spot belakang danau nya bagus banget sih iya tempat kaya buat beli jajan gtu nama lupa sistem nya pakai uang main beli kasir nya gitu kapan kapan kesini sertain foto nya see you lanjut time teman,7,positif,0.07368421052631578,2017-07-01,1
tiket masuk tukar minum an pulang antriiii naik mobil wara wiri tuk lokasi atas banyak pilih makan food court cara beli tukar uang uang main an,0,netral,0.0,2017-07-01,0
dusun bambu tidak saung saung makan sama keluarga view danau buat area main buat anak anak parkir bawah lalu naik kendara wisata gratis tuju saung saung area main anak,1,positif,0.034482758620689655,2017-07-01,1
dusun bambu letak jauh kota bandung beli karcis masuk area dusun bambu tempat baguuss sekali cocok santa banyak pilih makan spot foto pandang tawar bagus sekali staff nya ramah beri jelas jam buka resto inap informasi nice place,5,positif,0.13157894736842105,2017-06-01,1
pertama kali kunjung tahun lanjut beberapakali hingga tahun weekend kemarin kesana keluarga main inap tenda sini beberapa ubah bagus banyak ragam wahana main buat anak anak suka kurang bagus tiap kali keluar uang tiap main mulai rp rp hingga rp permianan atv suasana lebih suka awal dulu dusun bambu diri mana luar ruang area burangrang benar benar mata lepas pandang arah danau saung luar ruang tambah atap mata tidak lepas lihat pandang bangun deret beberapa saung leyeh leyeh tutup mata pandang depan tutup pandang langit tidak bias sayang sekali benar inap tenda paling favorit asyik private kualitas tenda kamar mandi oke banget,3,positif,0.029411764705882353,2017-06-01,1
sini hari minggu sangat ramai worth it taman indah danau buat restoran atas nice view restoran makan puas harga ratus ribu rupiah system buffet ambil sendiri,1,positif,0.038461538461538464,2017-05-01,1
beberapa kali keluarga unjung tempat indah tempat sangat baik gemar foto agam latar belakang jalan batang pohon pinus kebun bunga danau kecil taman main anak tempat rumah kelinci taman giat bagai main fisik anak makan sangat agam lumayan coba es potong enak bahan alami buah harga rp per potong,4,positif,0.08163265306122448,2017-04-01,1
suasana alam nuansa sundanese sangat kental asa area dusun bambu pilih restaurant sana restaurant tema beda lokasi utama cafe burangrang nama ambil nama gunung burangrang tempat tepat kaki gunung sebut cafe kapasitas banyak orang milik desain interior modern aneka hias buat bambu pilih makan ruang maupun luar ruang lokasi luar ruang rupa tempat favorit unjung pilih duduk kursi bale pandang takjub pilih nikmat hidang saung sunda saung gazebo purbasari saung kapasitas lebih sedikit leseh nikmat desain nuansa bambu seberang danau tugas siap antar tamu seberang perahu jalan alternatif jalan kaki tidak mau naik perahu pilih lutung kasarung tempat belum tempat sini rasa santap sangkar burung atas pohon saung hias sangkar burung alas sini dekat labyrinth tempat main anak anak,6,positif,0.05042016806722689,2017-04-01,1
sdh x dusun bambu pandang oke banget banyak wahana main outbond pilih jual makan variasi harga tinggi objek wisata larang bawa makan minum dr luar tahu denda tempat cocok hoby foto,3,positif,0.0967741935483871,2017-04-01,1
dusun bambu keluarga nikmat hiburang lengkap bagai aktivitas outdoor anak kereta api taman labirin senang anak makan variasi akses difabel orang tua pandang udara bagus kali kunjung dusun bambu tidak rasa bosan kunjung belum banyak tambah baru baik arena main maupun taman bunga makin bagus,1,positif,0.022222222222222223,2017-04-01,1
tempat bagus banget aku sukaaaa mama sama papa ku ken kesini wkwk pokok recommended deh,2,positif,0.13333333333333333,2017-03-01,1
tmpatnya ramai sekali makan variasi desain lingkung nyaman udara sejuk banyak tempat main anak,2,positif,0.14285714285714285,2017-02-01,1
tempat lumayan jauh butuh sabar ekstra capai lokasi utama weekend luang waktu hari habis waktu sana tanpa buru banyak giat bagai makan coba lengkap udara sejuk khas lembang,3,positif,0.10714285714285714,2017-02-01,1
pergi dusun bambu hari minggu sangat ramai sekali biasa tempat wisata cocok bawa keluarga se kampung he dusun bambu banyak kuliner cicipin buset antri panjang sangat euy jadi sabar iya waktu sana nyobain nasi liwet rasa gak ngecewain kok harga jangkau bayar uang uang gitu deh jadi tukar dulu tuh tempat tukar uang cash debet sangking luas dusun bambu sama keluarga tidak keliling semua tempat tempa gak masalah deh lanjut sana owh iya busun bambu tiket tukar air mineral tanam kaktus sana shuttle mobil gitu parkir tuju kata jalan lebih asik,1,positif,0.01098901098901099,2017-02-01,1
pandang makin bagus pohon rindang taman tata baik banyak pilih makan coba harga varitatif,2,positif,0.14285714285714285,2017-01-01,1
wajib mampir kesini kalian kunjung bandung letak lembang jam kota bandung suasana nyaman hawa sejuk gunung banyak tempat bagus abadi foto foto sini souvenir shop foodcourt makan minum kakak perempuan kopi dg sistem bayar voucher voucher beli lebih iya harga makan foodcourt turut mahal mungkin daerah wisata,1,positif,0.02127659574468085,2017-01-01,1
suka tempat bayar masuk rb makan cukup mahal iya nama tempat wisata padan lah unik nya uang tukar kasir voucher uang ngan he jangan nuker banyak banyak dl yah soal uang beli ga ganti sama uang heheh tempat spot foto banyak sekali poko ajib deh anak lari lapang,5,positif,0.10416666666666667,2017-01-01,1
